,Zone,Code zone,Année,Produit,Code Produit,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Exportations - Quantité,Importations - Quantité,Population totale,Production,Réserves,Stabilité politique,Revenu National Brut/hbt
1356,République démocratique populaire lao,120,2018,Produits Vegetaux,2903,2495,58.75,0,0,0,0,0,0.0,0.0
1357,République démocratique populaire lao,120,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,2443.002423
1358,République démocratique populaire lao,120,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.42,0.0
1359,République démocratique populaire lao,120,2018,Viande de Volailles,2734,0,0.0,0,40,0,31,0,0.0,0.0
1360,République populaire démocratique de Corée,116,2014,Population,2501,0,0.0,0,0,25058,0,0,0.0,0.0
1361,République populaire démocratique de Corée,116,2014,Produits Animaux,2941,131,10.49,0,0,0,0,0,0.0,0.0
1362,République populaire démocratique de Corée,116,2014,Produits Vegetaux,2903,1955,44.88,0,0,0,0,0,0.0,0.0
1363,République populaire démocratique de Corée,116,2018,Population,2501,0,0.0,0,0,25550,0,0,0.0,0.0
1364,République populaire démocratique de Corée,116,2018,Poulets,1057,0,0.0,0,0,0,0,15121,0.0,0.0
1365,République populaire démocratique de Corée,116,2018,Produits Animaux,2941,129,10.2,0,0,0,0,0,0.0,0.0
1366,République populaire démocratique de Corée,116,2018,Produits Vegetaux,2903,1890,43.14,0,0,0,0,0,0.0,0.0
1367,République populaire démocratique de Corée,116,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,687.3634490000001
1368,République populaire démocratique de Corée,116,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.35,0.0
1369,République populaire démocratique de Corée,116,2018,Viande de Volailles,2734,0,0.0,0,0,0,45,0,0.0,0.0
1370,République-Unie de Tanzanie,215,2014,Population,2501,0,0.0,0,0,49961,0,0,0.0,0.0
1371,République-Unie de Tanzanie,215,2014,Produits Animaux,2941,176,11.79,0,0,0,0,0,0.0,0.0
1372,République-Unie de Tanzanie,215,2014,Produits Vegetaux,2903,2164,49.74,0,0,0,0,0,0.0,0.0
1373,République-Unie de Tanzanie,215,2018,Population,2501,0,0.0,0,0,56313,0,0,0.0,0.0
1374,République-Unie de Tanzanie,215,2018,Poulets,1057,0,0.0,0,0,0,0,37992,0.0,0.0
1375,République-Unie de Tanzanie,215,2018,Produits Animaux,2941,181,12.14,0,0,0,0,0,0.0,0.0
1376,République-Unie de Tanzanie,215,2018,Produits Vegetaux,2903,2191,46.79,0,0,0,0,0,0.0,0.0
1377,République-Unie de Tanzanie,215,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,979.2446050000001
1378,République-Unie de Tanzanie,215,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.56,0.0
1379,République-Unie de Tanzanie,215,2018,Viande de Volailles,2734,0,0.0,0,1,0,79,0,0.0,0.0
1380,Saint-Kitts-et-Nevis,188,2014,Population,2501,0,0.0,0,0,51,0,0,0.0,0.0
1381,Saint-Kitts-et-Nevis,188,2014,Produits Animaux,2941,709,49.67,0,0,0,0,0,0.0,0.0
1382,Saint-Kitts-et-Nevis,188,2014,Produits Vegetaux,2903,1801,26.32,0,0,0,0,0,0.0,0.0
1383,Saint-Kitts-et-Nevis,188,2018,Population,2501,0,0.0,0,0,52,0,0,0.0,0.0
1384,Saint-Kitts-et-Nevis,188,2018,Poulets,1057,0,0.0,0,0,0,0,94,0.0,0.0
1385,Saint-Kitts-et-Nevis,188,2018,Produits Animaux,2941,705,49.49,0,0,0,0,0,0.0,0.0
1386,Saint-Kitts-et-Nevis,188,2018,Produits Vegetaux,2903,1877,27.56,0,0,0,0,0,0.0,0.0
1387,Saint-Kitts-et-Nevis,188,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,17123.716715000002
1388,Saint-Kitts-et-Nevis,188,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.71,0.0
1389,Saint-Kitts-et-Nevis,188,2018,Viande de Volailles,2734,0,0.0,0,3,0,0,0,0.0,0.0
1390,Saint-Marin,192,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,41454.447146
1391,Saint-Vincent-et-les Grenadines,191,2014,Population,2501,0,0.0,0,0,109,0,0,0.0,0.0
1392,Saint-Vincent-et-les Grenadines,191,2014,Produits Animaux,2941,644,46.57,0,0,0,0,0,0.0,0.0
1393,Saint-Vincent-et-les Grenadines,191,2014,Produits Vegetaux,2903,2301,37.95,0,0,0,0,0,0.0,0.0
1394,Saint-Vincent-et-les Grenadines,191,2018,Population,2501,0,0.0,0,0,110,0,0,0.0,0.0
1395,Saint-Vincent-et-les Grenadines,191,2018,Poulets,1057,0,0.0,0,0,0,0,250,0.0,0.0
1396,Saint-Vincent-et-les Grenadines,191,2018,Produits Animaux,2941,631,50.48,0,0,0,0,0,0.0,0.0
1397,Saint-Vincent-et-les Grenadines,191,2018,Produits Vegetaux,2903,2337,39.7,0,0,0,0,0,0.0,0.0
1398,Saint-Vincent-et-les Grenadines,191,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,7231.930288
1399,Saint-Vincent-et-les Grenadines,191,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.85,0.0
1400,Saint-Vincent-et-les Grenadines,191,2018,Viande de Volailles,2734,0,0.0,0,8,0,0,0,0.0,0.0
1401,Sainte-Lucie,189,2014,Population,2501,0,0.0,0,0,178,0,0,0.0,0.0
1402,Sainte-Lucie,189,2014,Produits Animaux,2941,789,52.27,0,0,0,0,0,0.0,0.0
1403,Sainte-Lucie,189,2014,Produits Vegetaux,2903,1830,33.28,0,0,0,0,0,0.0,0.0
1404,Sainte-Lucie,189,2018,Population,2501,0,0.0,0,0,182,0,0,0.0,0.0
1405,Sainte-Lucie,189,2018,Poulets,1057,0,0.0,0,0,0,0,466,0.0,0.0
1406,Sainte-Lucie,189,2018,Produits Animaux,2941,801,53.53,0,0,0,0,0,0.0,0.0
1407,Sainte-Lucie,189,2018,Produits Vegetaux,2903,1817,32.29,0,0,0,0,0,0.0,0.0
1408,Sainte-Lucie,189,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,11010.581133
1409,Sainte-Lucie,189,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.01,0.0
1410,Sainte-Lucie,189,2018,Viande de Volailles,2734,0,0.0,0,10,0,2,0,0.0,0.0
1411,Samoa,244,2014,Population,2501,0,0.0,0,0,192,0,0,0.0,0.0
1412,Samoa,244,2014,Produits Animaux,2941,788,52.52,0,0,0,0,0,0.0,0.0
1413,Samoa,244,2014,Produits Vegetaux,2903,2187,34.33,0,0,0,0,0,0.0,0.0
1414,Samoa,244,2018,Population,2501,0,0.0,0,0,196,0,0,0.0,0.0
1415,Samoa,244,2018,Poulets,1057,0,0.0,0,0,0,0,504,0.0,0.0
1416,Samoa,244,2018,Produits Animaux,2941,792,52.07,0,0,0,0,0,0.0,0.0
1417,Samoa,244,2018,Produits Vegetaux,2903,2237,35.78,0,0,0,0,0,0.0,0.0
1418,Samoa,244,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,4074.3512520000004
1419,Samoa,244,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.19,0.0
1420,Samoa,244,2018,Viande de Volailles,2734,0,0.0,0,18,0,0,0,0.0,0.0
1421,Samoa américaines,5,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.21,0.0
1422,Sao Tomé-et-Principe,193,2014,Population,2501,0,0.0,0,0,196,0,0,0.0,0.0
1423,Sao Tomé-et-Principe,193,2014,Produits Animaux,2941,199,17.61,0,0,0,0,0,0.0,0.0
1424,Sao Tomé-et-Principe,193,2014,Produits Vegetaux,2903,2181,35.74,0,0,0,0,0,0.0,0.0
1425,Sao Tomé-et-Principe,193,2018,Population,2501,0,0.0,0,0,211,0,0,0.0,0.0
1426,Sao Tomé-et-Principe,193,2018,Poulets,1057,0,0.0,0,0,0,0,319,0.0,0.0
1427,Sao Tomé-et-Principe,193,2018,Produits Animaux,2941,191,16.58,0,0,0,0,0,0.0,0.0
1428,Sao Tomé-et-Principe,193,2018,Produits Vegetaux,2903,2256,37.94,0,0,0,0,0,0.0,0.0
1429,Sao Tomé-et-Principe,193,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1980.243607
1430,Sao Tomé-et-Principe,193,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.53,0.0
1431,Sao Tomé-et-Principe,193,2018,Viande de Volailles,2734,0,0.0,0,2,0,1,0,0.0,0.0
1432,Serbie,272,2014,Population,2501,0,0.0,0,0,8898,0,0,0.0,0.0
1433,Serbie,272,2014,Produits Animaux,2941,778,43.64,0,0,0,0,0,0.0,0.0
1434,Serbie,272,2014,Produits Vegetaux,2903,2029,41.81,0,0,0,0,0,0.0,0.0
1435,Serbie,272,2018,Population,2501,0,0.0,0,0,8803,0,0,0.0,0.0
1436,Serbie,272,2018,Poulets,1057,0,0.0,0,0,0,0,15685,0.0,0.0
1437,Serbie,272,2018,Produits Animaux,2941,795,42.06,0,0,0,0,0,0.0,0.0
1438,Serbie,272,2018,Produits Vegetaux,2903,2033,42.31,0,0,0,0,0,0.0,0.0
1439,Serbie,272,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,6441.7102780000005
1440,Serbie,272,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.08,0.0
1441,Serbie,272,2018,Viande de Volailles,2734,0,0.0,9,17,0,96,0,0.0,0.0
1442,Seychelles,196,2018,Poulets,1057,0,0.0,0,0,0,0,68,0.0,0.0
1443,Seychelles,196,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,15913.125235
1444,Seychelles,196,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.7,0.0
1445,Sierra Leone,197,2014,Population,2501,0,0.0,0,0,7017,0,0,0.0,0.0
1446,Sierra Leone,197,2014,Produits Animaux,2941,111,13.3,0,0,0,0,0,0.0,0.0
1447,Sierra Leone,197,2014,Produits Vegetaux,2903,2190,38.21,0,0,0,0,0,0.0,0.0
1448,Sierra Leone,197,2018,Population,2501,0,0.0,0,0,7650,0,0,0.0,0.0
1449,Sierra Leone,197,2018,Poulets,1057,0,0.0,0,0,0,0,22599,0.0,0.0
1450,Sierra Leone,197,2018,Produits Animaux,2941,94,11.46,0,0,0,0,0,0.0,0.0
1451,Sierra Leone,197,2018,Produits Vegetaux,2903,2275,39.57,0,0,0,0,0,0.0,0.0
1452,Sierra Leone,197,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,521.132652
1453,Sierra Leone,197,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.03,0.0
1454,Sierra Leone,197,2018,Viande de Volailles,2734,0,0.0,0,18,0,17,0,0.0,0.0
1455,Singapour,200,2018,Poulets,1057,0,0.0,0,0,0,0,3735,0.0,0.0
1456,Singapour,200,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,58114.711971000004
1457,Singapour,200,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.51,0.0
1458,Sint Maarten (partie néerlandaise),280,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,23372.410553
1459,Slovaquie,199,2014,Population,2501,0,0.0,0,0,5429,0,0,0.0,0.0
1460,Slovaquie,199,2014,Produits Animaux,2941,768,34.19,0,0,0,0,0,0.0,0.0
1461,Slovaquie,199,2014,Produits Vegetaux,2903,2055,37.39,0,0,0,0,0,0.0,0.0
1462,Slovaquie,199,2018,Population,2501,0,0.0,0,0,5453,0,0,0.0,0.0
1463,Slovaquie,199,2018,Poulets,1057,0,0.0,0,0,0,0,13030,0.0,0.0
1464,Slovaquie,199,2018,Produits Animaux,2941,846,37.41,0,0,0,0,0,0.0,0.0
1465,Slovaquie,199,2018,Produits Vegetaux,2903,2025,33.16,0,0,0,0,0,0.0,0.0
1466,Slovaquie,199,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,19131.103158
1467,Slovaquie,199,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.75,0.0
1468,Slovaquie,199,2018,Viande de Volailles,2734,0,0.0,49,87,0,77,0,0.0,0.0
1469,Slovénie,198,2014,Population,2501,0,0.0,0,0,2067,0,0,0.0,0.0
1470,Slovénie,198,2014,Produits Animaux,2941,826,52.98,0,0,0,0,0,0.0,0.0
1471,Slovénie,198,2014,Produits Vegetaux,2903,2377,45.96,0,0,0,0,0,0.0,0.0
1472,Slovénie,198,2018,Population,2501,0,0.0,0,0,2078,0,0,0.0,0.0
1473,Slovénie,198,2018,Poulets,1057,0,0.0,0,0,0,0,3866,0.0,0.0
1474,Slovénie,198,2018,Produits Animaux,2941,815,51.23,0,0,0,0,0,0.0,0.0
1475,Slovénie,198,2018,Produits Vegetaux,2903,2377,45.16,0,0,0,0,0,0.0,0.0
1476,Slovénie,198,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,25553.048892
1477,Slovénie,198,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.91,0.0
1478,Slovénie,198,2018,Viande de Volailles,2734,0,0.0,31,23,0,69,0,0.0,0.0
1479,Somalie,201,2018,Poulets,1057,0,0.0,0,0,0,0,3694,0.0,0.0
1480,Somalie,201,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,97.988722
1481,Somalie,201,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-2.22,0.0
1482,Soudan,276,2014,Population,2501,0,0.0,0,0,37978,0,0,0.0,0.0
1483,Soudan,276,2014,Produits Animaux,2941,379,21.56,0,0,0,0,0,0.0,0.0
1484,Soudan,276,2014,Produits Vegetaux,2903,2209,52.58,0,0,0,0,0,0.0,0.0
1485,Soudan,276,2018,Population,2501,0,0.0,0,0,41802,0,0,0.0,0.0
1486,Soudan,276,2018,Poulets,1057,0,0.0,0,0,0,0,49294,0.0,0.0
1487,Soudan,276,2018,Produits Animaux,2941,358,20.15,0,0,0,0,0,0.0,0.0
1488,Soudan,276,2018,Produits Vegetaux,2903,2220,52.83,0,0,0,0,0,0.0,0.0
1489,Soudan,276,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1130.435647
1490,Soudan,276,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.84,0.0
1491,Soudan,276,2018,Viande de Volailles,2734,0,0.0,0,0,0,70,0,0.0,0.0
1492,Soudan du Sud,277,2018,Poulets,1057,0,0.0,0,0,0,0,15000,0.0,0.0
1493,Soudan du Sud,277,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,653.3187740000001
1494,Soudan du Sud,277,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-2.44,0.0
1495,Sri Lanka,38,2014,Population,2501,0,0.0,0,0,20789,0,0,0.0,0.0
1496,Sri Lanka,38,2014,Produits Animaux,2941,176,16.95,0,0,0,0,0,0.0,0.0
1497,Sri Lanka,38,2014,Produits Vegetaux,2903,2442,45.4,0,0,0,0,0,0.0,0.0
1498,Sri Lanka,38,2018,Population,2501,0,0.0,0,0,21229,0,0,0.0,0.0
1499,Sri Lanka,38,2018,Poulets,1057,0,0.0,0,0,0,0,20531,0.0,0.0
1500,Sri Lanka,38,2018,Produits Animaux,2941,194,17.74,0,0,0,0,0,0.0,0.0
1501,Sri Lanka,38,2018,Produits Vegetaux,2903,2543,47.48,0,0,0,0,0,0.0,0.0
1502,Sri Lanka,38,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,4130.276552
1503,Sri Lanka,38,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.18,0.0
1504,Sri Lanka,38,2018,Viande de Volailles,2734,0,0.0,0,0,0,187,0,0.0,0.0
1505,Suisse,211,2014,Population,2501,0,0.0,0,0,8206,0,0,0.0,0.0
1506,Suisse,211,2014,Produits Animaux,2941,1167,61.73,0,0,0,0,0,0.0,0.0
1507,Suisse,211,2014,Produits Vegetaux,2903,2254,35.26,0,0,0,0,0,0.0,0.0
1508,Suisse,211,2018,Population,2501,0,0.0,0,0,8526,0,0,0.0,0.0
1509,Suisse,211,2018,Poulets,1057,0,0.0,0,0,0,0,11535,0.0,0.0
1510,Suisse,211,2018,Produits Animaux,2941,1120,59.86,0,0,0,0,0,0.0,0.0
1511,Suisse,211,2018,Produits Vegetaux,2903,2235,35.61,0,0,0,0,0,0.0,0.0
1512,Suisse,211,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,82754.16003
1513,Suisse,211,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.34,0.0
1514,Suisse,211,2018,Viande de Volailles,2734,0,0.0,2,45,0,97,0,0.0,0.0
1515,Suriname,207,2014,Population,2501,0,0.0,0,0,553,0,0,0.0,0.0
1516,Suriname,207,2014,Produits Animaux,2941,353,26.94,0,0,0,0,0,0.0,0.0
1517,Suriname,207,2014,Produits Vegetaux,2903,2411,35.48,0,0,0,0,0,0.0,0.0
1518,Suriname,207,2018,Population,2501,0,0.0,0,0,576,0,0,0.0,0.0
1519,Suriname,207,2018,Poulets,1057,0,0.0,0,0,0,0,6362,0.0,0.0
1520,Suriname,207,2018,Produits Animaux,2941,327,24.71,0,0,0,0,0,0.0,0.0
1521,Suriname,207,2018,Produits Vegetaux,2903,2370,36.02,0,0,0,0,0,0.0,0.0
1522,Suriname,207,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,5271.401082
1523,Suriname,207,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.08,0.0
1524,Suriname,207,2018,Viande de Volailles,2734,0,0.0,1,22,0,11,0,0.0,0.0
1525,Suède,210,2014,Population,2501,0,0.0,0,0,9692,0,0,0.0,0.0
1526,Suède,210,2014,Produits Animaux,2941,1104,71.47,0,0,0,0,0,0.0,0.0
1527,Suède,210,2014,Produits Vegetaux,2903,2094,36.61,0,0,0,0,0,0.0,0.0
1528,Suède,210,2018,Population,2501,0,0.0,0,0,9972,0,0,0.0,0.0
1529,Suède,210,2018,Poulets,1057,0,0.0,0,0,0,0,9196,0.0,0.0
1530,Suède,210,2018,Produits Animaux,2941,1052,67.55,0,0,0,0,0,0.0,0.0
1531,Suède,210,2018,Produits Vegetaux,2903,2132,38.01,0,0,0,0,0,0.0,0.0
1532,Suède,210,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,56569.573401
1533,Suède,210,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.91,0.0
1534,Suède,210,2018,Viande de Volailles,2734,0,0.0,26,81,0,161,0,0.0,0.0
1535,Sénégal,195,2014,Population,2501,0,0.0,0,0,14175,0,0,0.0,0.0
1536,Sénégal,195,2014,Produits Animaux,2941,159,14.24,0,0,0,0,0,0.0,0.0
1537,Sénégal,195,2014,Produits Vegetaux,2903,2279,44.14,0,0,0,0,0,0.0,0.0
1538,Sénégal,195,2018,Population,2501,0,0.0,0,0,15854,0,0,0.0,0.0
1539,Sénégal,195,2018,Poulets,1057,0,0.0,0,0,0,0,72523,0.0,0.0
1540,Sénégal,195,2018,Produits Animaux,2941,152,13.69,0,0,0,0,0,0.0,0.0
1541,Sénégal,195,2018,Produits Vegetaux,2903,2393,48.67,0,0,0,0,0,0.0,0.0
1542,Sénégal,195,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1419.524211
1543,Sénégal,195,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.09,0.0
1544,Sénégal,195,2018,Viande de Volailles,2734,0,0.0,0,0,0,64,0,0.0,0.0
1545,Tadjikistan,208,2014,Population,2501,0,0.0,0,0,8253,0,0,0.0,0.0
1546,Tadjikistan,208,2014,Produits Animaux,2941,229,12.94,0,0,0,0,0,0.0,0.0
1547,Tadjikistan,208,2014,Produits Vegetaux,2903,1862,40.37,0,0,0,0,0,0.0,0.0
1548,Tadjikistan,208,2018,Population,2501,0,0.0,0,0,9101,0,0,0.0,0.0
1549,Tadjikistan,208,2018,Poulets,1057,0,0.0,0,0,0,0,6636,0.0,0.0
1550,Tadjikistan,208,2018,Produits Animaux,2941,226,12.51,0,0,0,0,0,0.0,0.0
1551,Tadjikistan,208,2018,Produits Vegetaux,2903,1883,41.74,0,0,0,0,0,0.0,0.0
1552,Tadjikistan,208,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,970.0360519999999
1553,Tadjikistan,208,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.72,0.0
1554,Tadjikistan,208,2018,Viande de Volailles,2734,0,0.0,0,14,0,2,0,0.0,0.0
1555,Tchad,39,2014,Population,2501,0,0.0,0,0,13664,0,0,0.0,0.0
1556,Tchad,39,2014,Produits Animaux,2941,141,11.97,0,0,0,0,0,0.0,0.0
1557,Tchad,39,2014,Produits Vegetaux,2903,2007,51.7,0,0,0,0,0,0.0,0.0
1558,Tchad,39,2018,Population,2501,0,0.0,0,0,15478,0,0,0.0,0.0
1559,Tchad,39,2018,Poulets,1057,0,0.0,0,0,0,0,6237,0.0,0.0
1560,Tchad,39,2018,Produits Animaux,2941,124,10.34,0,0,0,0,0,0.0,0.0
1561,Tchad,39,2018,Produits Vegetaux,2903,1990,51.17,0,0,0,0,0,0.0,0.0
1562,Tchad,39,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,726.4123030000001
1563,Tchad,39,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.48,0.0
1564,Tchad,39,2018,Viande de Volailles,2734,0,0.0,0,1,0,6,0,0.0,0.0
1565,Tchéquie,167,2014,Population,2501,0,0.0,0,0,10591,0,0,0.0,0.0
1566,Tchéquie,167,2014,Produits Animaux,2941,846,48.87,0,0,0,0,0,0.0,0.0
1567,Tchéquie,167,2014,Produits Vegetaux,2903,2350,38.57,0,0,0,0,0,0.0,0.0
1568,Tchéquie,167,2018,Population,2501,0,0.0,0,0,10666,0,0,0.0,0.0
1569,Tchéquie,167,2018,Poulets,1057,0,0.0,0,0,0,0,22428,0.0,0.0
1570,Tchéquie,167,2018,Produits Animaux,2941,924,52.83,0,0,0,0,0,0.0,0.0
1571,Tchéquie,167,2018,Produits Vegetaux,2903,2352,34.15,0,0,0,0,0,0.0,0.0
1572,Tchéquie,167,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,21793.960755
1573,Tchéquie,167,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.04,0.0
1574,Tchéquie,167,2018,Viande de Volailles,2734,0,0.0,26,121,0,169,0,0.0,0.0
1575,Thaïlande,216,2014,Population,2501,0,0.0,0,0,68439,0,0,0.0,0.0
1576,Thaïlande,216,2014,Produits Animaux,2941,363,25.51,0,0,0,0,0,0.0,0.0
1577,Thaïlande,216,2014,Produits Vegetaux,2903,2408,35.85,0,0,0,0,0,0.0,0.0
1578,Thaïlande,216,2018,Population,2501,0,0.0,0,0,69428,0,0,0.0,0.0
1579,Thaïlande,216,2018,Poulets,1057,0,0.0,0,0,0,0,277994,0.0,0.0
1580,Thaïlande,216,2018,Produits Animaux,2941,380,27.06,0,0,0,0,0,0.0,0.0
1581,Thaïlande,216,2018,Produits Vegetaux,2903,2425,36.3,0,0,0,0,0,0.0,0.0
1582,Thaïlande,216,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,6949.8561150000005
1583,Thaïlande,216,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.73,0.0
1584,Thaïlande,216,2018,Viande de Volailles,2734,0,0.0,870,2,0,1780,0,0.0,0.0
1585,Timor-Leste,176,2014,Population,2501,0,0.0,0,0,1174,0,0,0.0,0.0
1586,Timor-Leste,176,2014,Produits Animaux,2941,236,16.8,0,0,0,0,0,0.0,0.0
1587,Timor-Leste,176,2014,Produits Vegetaux,2903,2000,40.07,0,0,0,0,0,0.0,0.0
1588,Timor-Leste,176,2018,Population,2501,0,0.0,0,0,1268,0,0,0.0,0.0
1589,Timor-Leste,176,2018,Poulets,1057,0,0.0,0,0,0,0,941,0.0,0.0
1590,Timor-Leste,176,2018,Produits Animaux,2941,257,17.04,0,0,0,0,0,0.0,0.0
1591,Timor-Leste,176,2018,Produits Vegetaux,2903,2030,40.99,0,0,0,0,0,0.0,0.0
1592,Timor-Leste,176,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1783.1060329999998
1593,Timor-Leste,176,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.3,0.0
1594,Timor-Leste,176,2018,Viande de Volailles,2734,0,0.0,0,9,0,1,0,0.0,0.0
1595,Togo,217,2014,Population,2501,0,0.0,0,0,7138,0,0,0.0,0.0
1596,Togo,217,2014,Produits Animaux,2941,97,8.85,0,0,0,0,0,0.0,0.0
1597,Togo,217,2014,Produits Vegetaux,2903,2336,51.11,0,0,0,0,0,0.0,0.0
1598,Togo,217,2018,Population,2501,0,0.0,0,0,7889,0,0,0.0,0.0
1599,Togo,217,2018,Poulets,1057,0,0.0,0,0,0,0,31801,0.0,0.0
1600,Togo,217,2018,Produits Animaux,2941,91,8.76,0,0,0,0,0,0.0,0.0
1601,Togo,217,2018,Produits Vegetaux,2903,2351,49.71,0,0,0,0,0,0.0,0.0
1602,Togo,217,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,645.51432
1603,Togo,217,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.98,0.0
1604,Togo,217,2018,Viande de Volailles,2734,0,0.0,1,22,0,36,0,0.0,0.0
1605,Tokélaou,218,2018,Poulets,1057,0,0.0,0,0,0,0,5,0.0,0.0
1606,Tonga,219,2018,Poulets,1057,0,0.0,0,0,0,0,345,0.0,0.0
1607,Tonga,219,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,4517.014484
1608,Tonga,219,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.88,0.0
1609,Trinité-et-Tobago,220,2014,Population,2501,0,0.0,0,0,1362,0,0,0.0,0.0
1610,Trinité-et-Tobago,220,2014,Produits Animaux,2941,614,44.18,0,0,0,0,0,0.0,0.0
1611,Trinité-et-Tobago,220,2014,Produits Vegetaux,2903,2374,41.54,0,0,0,0,0,0.0,0.0
1612,Trinité-et-Tobago,220,2018,Population,2501,0,0.0,0,0,1390,0,0,0.0,0.0
1613,Trinité-et-Tobago,220,2018,Poulets,1057,0,0.0,0,0,0,0,37841,0.0,0.0
1614,Trinité-et-Tobago,220,2018,Produits Animaux,2941,613,44.32,0,0,0,0,0,0.0,0.0
